Property ID,Property name,Final URL,Image URL,Destination name,Description,Price,Sale price,Star rating,Category,Contextual keywords,Address,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
145680,AEGEAN PEARL,https://www.teztour.ee/tours/bc94eabaf7033699fb7b605590e3aee7/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/145680/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/09.05.2026/after/02.05.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/856/024-A-exterior_73551542_1506_middle.jpg,Kreeta-Rethymno,AEGEAN PEARL,691 EUR,,5,Hotel,,,,,,,,
158324,DANAOS BEACH APARTMENTS,https://www.teztour.ee/tours/114ac0fcfc6f390af83e91f050cbd4e1/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/158324/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/09.05.2026/after/02.05.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/50003763/6_9891_middle.jpg,Kreeta-Rethymno,DANAOS BEACH APARTMENTS,471 EUR,,3,Hotel,,,,,,,,
191355,BALI BEACH & SOFIA VILLAGE,https://www.teztour.ee/tours/d313162e6b831261161ac66da189448e/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/191355/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/09.05.2026/after/02.05.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2506/015-A-exterior_94154030_9291_middle.jpg,Kreeta-Rethymno,BALI BEACH & SOFIA VILLAGE,553 EUR,,3,Hotel,,,,,,,,
191361,BLUE BAY RESORT HOTEL,https://www.teztour.ee/tours/009289d829227a27ad4b840890f3fab2/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/191361/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/09.05.2026/after/02.05.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/337/low_Main_Building-Pool_Section__old_tif__8276_middle.jpg,Kreeta-Iraklion,BLUE BAY RESORT HOTEL,761 EUR,,4,Hotel,,,,,,,,
191464,CLUB LYDA HOTEL,https://www.teztour.ee/tours/4d43115c76ff6e5bbe8feb04d0ab3312/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/191464/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/09.05.2026/after/02.05.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1807/ClubLyda__24__4722_B9BDF990032476FFA85EE642BA659BDB_5422_middle.jpg,Kreeta-Iraklion,CLUB LYDA HOTEL,564 EUR,,3,Hotel,,,,,,,,
194571,GRECOTEL MELI PALACE,https://www.teztour.ee/tours/b21c7139635d4c6aba1b488a74d7d04b/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/194571/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/4063/1-meli-palace-luxury-seafront-resort-in-lassithi-crete-32224_2224_middle.jpg,Kreeta-Lassithi,GRECOTEL MELI PALACE,679 EUR,,4,Hotel,,,,,,,,
194798,HERSONISSOS VILLAGE HOTEL & BUNGALOWS,https://www.teztour.ee/tours/7e1d570c9511906f2b3773b40d275727/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/194798/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1058/Hersonissos_Village_Pool_View_3741_1994BFF3F0705BF41EDA33025B738A6C_3703_middle.jpg,Kreeta-Iraklion,HERSONISSOS VILLAGE HOTEL & BUNGALOWS,563 EUR,,4,Hotel,,,,,,,,
212095,GRAND HOTEL HOLIDAY RESORT,https://www.teztour.ee/tours/e90118bdde59a651bc6f769056ea7d08/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/212095/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7000191/CHILDRENS_POOL__2__8276_middle.jpg,Kreeta-Iraklion,GRAND HOTEL HOLIDAY RESORT,598 EUR,,4,Hotel,,,,,,,,
239711,ZEUS HOTELS NEPTUNO BEACH,https://www.teztour.ee/tours/192ca775fd377424e68c6968c6dbf5fd/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/239711/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7013940/Pool__2__847_middle.jpg,Kreeta-Iraklion,ZEUS HOTELS NEPTUNO BEACH,675 EUR,,4,Hotel,,,,,,,,
243590,CARAMEL A GRECOTEL RESORT TO LIVE,https://www.teztour.ee/tours/a22ff4a3ee41dc5e2607d30b3a81c210/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/243590/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7016203/001-A-exterior_90144584_2611_middle.jpg,Kreeta-Rethymno,CARAMEL A GRECOTEL RESORT TO LIVE,1112 EUR,,5,Hotel,,,,,,,,
246851,AQUILA ATLANTIS HOTEL,https://www.teztour.ee/tours/b3f0d691a682ba4fc3be06ed3af31c0f/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/246851/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7016720/low_2_6831_middle.jpg,Kreeta-Iraklion,AQUILA ATLANTIS HOTEL,653 EUR,,5,Hotel,,,,,,,,
257481,JOHN MARY APARTMENTS,https://www.teztour.ee/tours/fafd3cef8833a602d49f2f17126b09b4/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/257481/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/09.05.2026/after/02.05.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7017221/low_DSC_0091_1604_middle.jpg,Kreeta-Iraklion,JOHN MARY APARTMENTS,522 EUR,,3,Hotel,,,,,,,,
260259,GRECOTEL CASA ADELE,https://www.teztour.ee/tours/e5ccb01d185abc0b3830f1c7c98f6282/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/260259/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.05.2026/after/25.04.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7017881/01-In-the-Eastern-Part-of-the-Unique-Town-of-Rethymnon-nestle-Grand-Leoniki-Residence_72dpi_1813_middle.jpg,Kreeta-Rethymno,GRECOTEL CASA ADELE,679 EUR,,4,Hotel,,,,,,,,
