Property ID,Property name,Final URL,Image URL,Destination name,Description,Price,Sale price,Star rating,Category,Contextual keywords,Address,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
238634,LJULJAK,https://www.teztour.ee/tours/f2459eef1cc7e46f6835b54c627b37d0/cityId/3746/countryId/158976/adults/2/ages/4/hotel/238634/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7014142/Ljulak_020_2385_middle.jpg,Golden Sands,LJULJAK,753 EUR,,3,Hotel,,,,,,,,
239191,LAGUNA PARK & AQUA CLUB,https://www.teztour.ee/tours/00a3594ae66422325a7e759155baf5f3/cityId/3746/countryId/158976/adults/2/ages/4/hotel/239191/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7014320/Laguna_Park_Relax_pool_7_7391_middle.jpg,Sunny Beach,LAGUNA PARK & AQUA CLUB,788 EUR,,4,Hotel,,,,,,,,
240301,ATLAS GOLDEN SANDS,https://www.teztour.ee/tours/fd88d3a3ef355e21bf53c9771e8f5001/cityId/3746/countryId/158976/adults/2/ages/4/hotel/240301/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7014100/WW8I2783_my_globus_9308_BE60B31965320C77480E6E4AFC812657_6585_middle.jpg,Golden Sands,ATLAS GOLDEN SANDS,840 EUR,,4,Hotel,,,,,,,,
240435,AZALIA,https://www.teztour.ee/tours/6fac9e8491743158e62500add49be1ad/cityId/3746/countryId/158976/adults/2/ages/4/hotel/240435/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7014263/13a6e6c76289bdfc6e7ed026481926bbe7b89de24705fc7d5f675335eb90a851_2144_middle.jpg,St.Konstantin & Elena,AZALIA,998 EUR,,4,Hotel,,,,,,,,
251983,DIAMANT RESIDENCE HOTEL AND SPA,https://www.teztour.ee/tours/d9e46878fd87be2b2f8eed842ff94099/cityId/3746/countryId/158976/adults/2/ages/4/hotel/251983/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7016541/01_Exterior_1__12__6802_9E93004D3B92A970ADCF047A44BE5D2F_9808_middle.jpg,Sunny Beach,DIAMANT RESIDENCE HOTEL AND SPA,704 EUR,,4,Hotel,,,,,,,,
259378,ASTORIA GOLDEN SANDS,https://www.teztour.ee/tours/a3f015c2b6b981a421bcc4cee243d0c0/cityId/3746/countryId/158976/adults/2/ages/4/hotel/259378/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/20.06.2026/after/13.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7018121/02_Astoria_Hotel_All_Property_6865_9875BBC9542CDCE50DBB214111829420_4234_middle.jpg,Golden Sands,ASTORIA GOLDEN SANDS,896 EUR,,4,Hotel,,,,,,,,
259769,GARDEN OF EDEN,https://www.teztour.ee/tours/e10f36022f86ad931de9d29661563931/cityId/3746/countryId/158976/adults/2/ages/4/hotel/259769/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7018124/org_e10f606f8d72ee63_1499610085000_2424_middle.jpg,St.Vlas,GARDEN OF EDEN,577 EUR,,5,Hotel,,,,,,,,
259772,GARDEN OF EDEN APARTHOTEL,https://www.teztour.ee/tours/5d63f9d5dccff1401527e417b346d3bb/cityId/3746/countryId/158976/adults/2/ages/4/hotel/259772/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7018132/org_e10f606f8d72ee63_1499610085000_5796_middle.jpg,St.Vlas,GARDEN OF EDEN APARTHOTEL,560 EUR,,4,Hotel,,,,,,,,
260807,TRAKIA PLAZA,https://www.teztour.ee/tours/e926e3ee689a6cf562a58c44b6d026e8/cityId/3746/countryId/158976/adults/2/ages/4/hotel/260807/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7018168/Trakia_Plaza_12_8669_middle.jpg,Sunny Beach,TRAKIA PLAZA,618 EUR,,4,Hotel,,,,,,,,
271445,KUBAN RESORT & AQUA PARK HOTEL,https://www.teztour.ee/tours/ffc83287c0f4124d1a7b79a83fcc5b74/cityId/3746/countryId/158976/adults/2/ages/4/hotel/271445/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/10.06.2026/after/03.06.2026/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7019985/01_Aquapark_Kuban2020_02_7002_middle.jpg,Sunny Beach,KUBAN RESORT & AQUA PARK HOTEL,602 EUR,,4,Hotel,,,,,,,,
