Property ID,Property name,Final URL,Image URL,Destination name,Description,Price,Sale price,Star rating,Category,Contextual keywords,Address,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
846372,ADALIN RESORT HOTEL ADULT ONLY (12),https://www.teztour.ee/tours/79f122ea7dce3efd1d057992a890739a/cityId/3746/countryId/1104/adults/2/hotel/846372/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/23926/AdalinResort__12__5997_middle.jpg,Kemer,ADALIN RESORT HOTEL ADULT ONLY (12),474 EUR,,4,Hotel,,"Kemer, Kemer, Turkey",,,,,,
4113376,CLUB SEA TIME,https://www.teztour.ee/tours/c4946660fc25980bd59d73b6aea12473/cityId/3746/countryId/1104/adults/2/hotel/4113376/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/30000432/GENEL__77__8843_middle.JPG,Incekum - Alanya,CLUB SEA TIME,540 EUR,,4,Hotel,,"Incekum - Alanya, Incekum - Alanya, Turkey",,,,,,
4113402,OZKAYMAK SELECT RESORT,https://www.teztour.ee/tours/f7f75489fee8312b16be465199e2e2fe/cityId/3746/countryId/1104/adults/2/hotel/4113402/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/30000449/Select_Genel3_34_middle.jpg,Incekum - Alanya,OZKAYMAK SELECT RESORT,798 EUR,,5,Hotel,,"Incekum - Alanya, Incekum - Alanya, Turkey",,,,,,
7003403,ASDEM PARK HOTEL,https://www.teztour.ee/tours/094e4ee47abf03138b15acd1227b21ef/cityId/3746/countryId/1104/adults/2/hotel/7003403/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/50001078/01_GENEL__3__8248_middle.jpg,Kemer,ASDEM PARK HOTEL,661 EUR,,4,Hotel,,"Kemer, Kemer, Turkey",,,,,,
9000862,SAPHIR RESORT & SPA,https://www.teztour.ee/tours/19359f54f624e5c112f6ca333b452712/cityId/3746/countryId/1104/adults/2/hotel/9000862/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1833/02_2430_middle.jpg,Incekum - Alanya,SAPHIR RESORT & SPA,1090 EUR,,5,Hotel,,"Incekum - Alanya, Incekum - Alanya, Turkey",,,,,,
9000975,VIKING GARDEN HOTEL & SPA,https://www.teztour.ee/tours/31be844e6aaf1babe9ad2a50c41a0827/cityId/3746/countryId/1104/adults/2/hotel/9000975/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/3144/ANA_SATIS_SAYFASI-MAIN_SALES_PAGE_6918_middle.jpg,Kemer,VIKING GARDEN HOTEL & SPA,691 EUR,,4,Hotel,,"Kemer, Kemer, Turkey",,,,,,
9001063,GARDEN PARK BELDIBI HOTEL,https://www.teztour.ee/tours/eea48f6cb4367ac003c8713a4adf2a95/cityId/3746/countryId/1104/adults/2/hotel/9001063/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/137/External_6_9728_middle.jpg,Kemer,GARDEN PARK BELDIBI HOTEL,456 EUR,,4,Hotel,,"Kemer, Kemer, Turkey",,,,,,
9001258,VIKING NONA BEACH HOTEL,https://www.teztour.ee/tours/355c26873b436864f16a2e2e04e6a514/cityId/3746/countryId/1104/adults/2/hotel/9001258/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/4209/01__2__1617_middle.jpg,Kemer,VIKING NONA BEACH HOTEL,782 EUR,,4,Hotel,,"Kemer, Kemer, Turkey",,,,,,
9001261,VIKING STAR HOTEL,https://www.teztour.ee/tours/ee8dd519f25d9d9ae4b46cb92280466d/cityId/3746/countryId/1104/adults/2/hotel/9001261/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/4006/VIKING_STAR_9486_middle.jpg,Kemer,VIKING STAR HOTEL,769 EUR,,5,Hotel,,"Kemer, Kemer, Turkey",,,,,,
9002103,ERKAL RESORT HOTEL,https://www.teztour.ee/tours/bce59c200dc467fd49c7f8447e1d47ee/cityId/3746/countryId/1104/adults/2/hotel/9002103/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2181/erkalresort_com_infoerkalresort_com__images___4__2104_B61FC2B828578FC66A23A2567B09A218_8593_middle.jpg,Kemer,ERKAL RESORT HOTEL,474 EUR,,4,Hotel,,"Kemer, Kemer, Turkey",,,,,,
10594006,THE NIX HOTEL,https://www.teztour.ee/tours/c94c21013a253a9b91eb5c953b877be2/cityId/3746/countryId/1104/adults/2/hotel/10594006/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/17.09.2025/after/10.09.2025/minNights/9/maxNights/12/currencyId/18864.et.html,https://img.tezapi.eu/hotel/29518/DJI_0647_2857_middle.jpg,Kemer,THE NIX HOTEL,631 EUR,,4,Hotel,,"Kemer, Kemer, Turkey",,,,,,
343,PALOMA GRIDA,https://www.teztour.ee/tours/36eada875ffc6a61259c2cafc7d2b605/cityId/3746/countryId/1104/adults/2/hotel/343/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1717/Pool_1542_middle.jpg,Belek,PALOMA GRIDA,2513 EUR,,5,Hotel,,"Belek, Belek, Türgi",,,,,,
6652,RIXOS PREMIUM TEKIROVA - THE LAND OF LEGENDS FREE ACCESS,https://www.teztour.ee/tours/9c8d912cbdf6301f0035db148b095049/cityId/3746/countryId/1104/adults/2/hotel/6652/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/3964/001__1__5203_middle.jpg,Kemer,RIXOS PREMIUM TEKIROVA - THE LAND OF LEGENDS FREE ACCESS,2297 EUR,,5,Hotel,,"Kemer, Kemer, Türgi",,,,,,
14054,SWANDOR HOTELS & RESORT TOPKAPI PALACE,https://www.teztour.ee/tours/d5e050064a08690b41fb692122bd9662/cityId/3746/countryId/1104/adults/2/hotel/14054/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1649/001-A-exterior_108911442_4509_middle.jpg,Antalya,SWANDOR HOTELS & RESORT TOPKAPI PALACE,1625 EUR,,5,Hotel,,"Antalya, Antalya, Türgi",,,,,,
14086,LIMAK ATLANTIS DELUXE HOTEL & RESORT,https://www.teztour.ee/tours/2207e2e73ab5231c4b1ba7945f56d509/cityId/3746/countryId/1104/adults/2/hotel/14086/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/01.10.2025/after/24.09.2025/minNights/2/maxNights/5/currencyId/18864.et.html,https://img.tezapi.eu/hotel/4262/01__4__1000_middle.jpg,Belek,LIMAK ATLANTIS DELUXE HOTEL & RESORT,618 EUR,,5,Hotel,,"Belek, Belek, Türgi",,,,,,
14095,BEACH CLUB DOGANAY,https://www.teztour.ee/tours/2a6f79b026924069107c70519c80fb89/cityId/3746/countryId/1104/adults/2/ages/4/hotel/14095/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/17.09.2025/after/10.09.2025/minNights/6/maxNights/9/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1380/SRF_1103_9540_middle.jpg,Incekum - Alanya,BEACH CLUB DOGANAY,595 EUR,,5,Hotel,,"Incekum - Alanya, Incekum - Alanya, Türgi",,,,,,
14513,AKRA KEMER,https://www.teztour.ee/tours/4e17ef9f8d4e10ed422d3ad8d2ccfa67/cityId/3746/countryId/1104/adults/2/hotel/14513/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/3871/01__6__4538_middle.jpg,Kemer,AKRA KEMER,2178 EUR,,5,Hotel,,"Kemer, Kemer, Türgi",,,,,,
14695,MARTI MYRA HOTEL,https://www.teztour.ee/tours/4beb15941a6c14b64717747b8e25e7c6/cityId/3746/countryId/1104/adults/2/hotel/14695/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/12.09.2025/after/05.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1320/03_marti-myra-hakkimizda-2023-0005_4818_middle.jpg,Kemer,MARTI MYRA HOTEL,1237 EUR,,5,Hotel,,"Kemer, Kemer, Türgi",,,,,,
14731,KEMER DREAM HOTEL,https://www.teztour.ee/tours/4dbc901c50ae0b610328bc131b25c750/cityId/3746/countryId/1104/adults/2/hotel/14731/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/01.10.2025/after/24.09.2025/minNights/2/maxNights/5/currencyId/18864.et.html,https://img.tezapi.eu/hotel/4294/03__MG_9354_169_middle.jpg,Kemer,KEMER DREAM HOTEL,450 EUR,,4,Hotel,,"Kemer, Kemer, Türgi",,,,,,
