hotel_id,star_rating,name,description,brand,address.addr1,address.city,address.region,address.country,address.postal_code,latitude,longitude,neighborhood[0],base_price,image[0].url,url
605,3,MARLIN INN AZUR RESORT,MARLIN INN AZUR RESORT,MARLIN INN AZUR RESORT,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,870 EUR,https://img.tezapi.eu/hotel/838/20_4135_middle.jpg,https://www.teztour.ee/tours/9c973f0cccf3d939570a90792804946d/cityId/3746/countryId/5732/adults/2/hotel/605/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
607,4,SUNNY DAYS PALMA DE MIRETTE,SUNNY DAYS PALMA DE MIRETTE,SUNNY DAYS PALMA DE MIRETTE,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,581 EUR,https://img.tezapi.eu/hotel/3661/A_8739_middle.JPG,https://www.teztour.ee/tours/0ab6cd9f7068d4e33f5dfcba7fc02392/cityId/3746/countryId/5732/adults/2/ages/4/hotel/607/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
609,3,DEXON ROMA HOTEL,DEXON ROMA HOTEL,DEXON ROMA HOTEL,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,513 EUR,https://img.tezapi.eu/hotel/3271/Orange_beach_&_Pool-2_6551_middle.jpg,https://www.teztour.ee/tours/d0171e721dd52e84f865feb0ba13229c/cityId/3746/countryId/5732/adults/2/ages/4/hotel/609/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
611,5,PICKALBATROS WHITE BEACH RESORT HURGHADA,PICKALBATROS WHITE BEACH RESORT HURGHADA,PICKALBATROS WHITE BEACH RESORT HURGHADA,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,781 EUR,https://img.tezapi.eu/hotel/4119/Kids_water_slides__13__6524_middle.jpg,https://www.teztour.ee/tours/fc64d98d32a7186f3e20b6d4b2b55cd1/cityId/3746/countryId/5732/adults/2/ages/4/hotel/611/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
621,4,MENAVILLE SAFAGA,MENAVILLE SAFAGA,MENAVILLE SAFAGA,Safaga,Safaga,Safaga,Еgiptus,00000,,,Safaga,605 EUR,https://img.tezapi.eu/hotel/708/Over_view_pool_DSC_0383_5938_middle.jpg,https://www.teztour.ee/tours/0fdfc00473211536c2f762e594f6a70c/cityId/3746/countryId/5732/adults/2/ages/4/hotel/621/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
633,4,LABRANDA CLUB MAKADI,LABRANDA CLUB MAKADI,LABRANDA CLUB MAKADI,Makady Bay,Makady Bay,Makady Bay,Еgiptus,00000,,,Makady Bay,938 EUR,https://img.tezapi.eu/hotel/3288/01__2__2227_middle.jpg,https://www.teztour.ee/tours/359d5b46ef527166d6b179e48536aa56/cityId/3746/countryId/5732/adults/2/hotel/633/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
637,5,LABRANDA ROYAL MAKADI,LABRANDA ROYAL MAKADI,LABRANDA ROYAL MAKADI,Makady Bay,Makady Bay,Makady Bay,Еgiptus,00000,,,Makady Bay,1008 EUR,https://img.tezapi.eu/hotel/2038/03__8__89_middle.jpg,https://www.teztour.ee/tours/46149c6ebb7edf788c61887e58ac9a67/cityId/3746/countryId/5732/adults/2/hotel/637/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
992,4,MERCURE HURGHADA,MERCURE HURGHADA,MERCURE HURGHADA,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,709 EUR,https://img.tezapi.eu/hotel/3638/MERCURE-HURGHADA_164_picture_10012024_1247_659e7fab5ec699_29671522_2844_middle.jpg,https://www.teztour.ee/tours/0b8ee8250547927eb7f936fcdfbc7f93/cityId/3746/countryId/5732/adults/2/ages/4/hotel/992/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
1050,3,SUNNY DAYS MIRETTE FAMILY AQUA PARK RESORT,SUNNY DAYS MIRETTE FAMILY AQUA PARK RESORT,SUNNY DAYS MIRETTE FAMILY AQUA PARK RESORT,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,542 EUR,https://img.tezapi.eu/hotel/2069/Mirette_Overview_2_9921_middle.jpg,https://www.teztour.ee/tours/3e24cb72f3191f9c3630b9d938f86ee4/cityId/3746/countryId/5732/adults/2/ages/4/hotel/1050/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
1061,3,SAND BEACH,SAND BEACH,SAND BEACH,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,527 EUR,https://img.tezapi.eu/hotel/1491/DSC_8767_-_Copy_1850_middle.JPG,https://www.teztour.ee/tours/908638c4e4d901668862dfc1ebc335c3/cityId/3746/countryId/5732/adults/2/ages/4/hotel/1061/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
9946,4,SINDBAD CLUB,SINDBAD CLUB,SINDBAD CLUB,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,693 EUR,https://img.tezapi.eu/hotel/1730/Octopus_Slides__330_middle.JPG,https://www.teztour.ee/tours/b17b9fe6cf20f064f0df3287b8f93537/cityId/3746/countryId/5732/adults/2/ages/4/hotel/9946/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
16279,4,MINAMARK RESORT & SPA,MINAMARK RESORT & SPA,MINAMARK RESORT & SPA,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,557 EUR,https://img.tezapi.eu/hotel/1462/01__3__5715_middle.jpg,https://www.teztour.ee/tours/1422fc5ecee2ad3db506be9e9143c181/cityId/3746/countryId/5732/adults/2/ages/4/hotel/16279/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
17453,5,JAZ SHARM DREAMS RESORT,JAZ SHARM DREAMS RESORT,JAZ SHARM DREAMS RESORT,Sharm El Sheikh,Sharm El Sheikh,Sharm El Sheikh,Еgiptus,00000,,,Sharm El Sheikh,570 EUR,https://img.tezapi.eu/hotel/1967/001-P-pool_116936010_9656_middle.jpg,https://www.teztour.ee/tours/6206e8124bbf3b2857bf56d04a923b74/cityId/3746/countryId/5732/adults/2/ages/4/hotel/17453/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
23638,5,SUNRISE GARDEN BEACH RESORT SELECT,SUNRISE GARDEN BEACH RESORT SELECT,SUNRISE GARDEN BEACH RESORT SELECT,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,1234 EUR,https://img.tezapi.eu/hotel/946/02__GB_Pool_Overview_2_8031_middle.jpg,https://www.teztour.ee/tours/585b0337e743dd99d398badea726f781/cityId/3746/countryId/5732/adults/2/hotel/23638/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
23882,3,BEL AIR AZUR BEACH RESORT,BEL AIR AZUR BEACH RESORT,BEL AIR AZUR BEACH RESORT,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,979 EUR,https://img.tezapi.eu/hotel/3566/1_5954_middle.jpg,https://www.teztour.ee/tours/9f1104fff87bc7e33d82c224ccb60f39/cityId/3746/countryId/5732/adults/2/hotel/23882/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
24001,3,ARABIA AZUR,ARABIA AZUR,ARABIA AZUR,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,641 EUR,https://img.tezapi.eu/hotel/406/444_8324_middle.jpg,https://www.teztour.ee/tours/fee46d237ccb547ce048fffbbd7d518c/cityId/3746/countryId/5732/adults/2/ages/4/hotel/24001/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
24209,4,PICKALBATROS SHARM RESORT EX. BEACH ALBATROS SSH,PICKALBATROS SHARM RESORT EX. BEACH ALBATROS SSH,PICKALBATROS SHARM RESORT EX. BEACH ALBATROS SSH,Sharm El Sheikh,Sharm El Sheikh,Sharm El Sheikh,Еgiptus,00000,,,Sharm El Sheikh,717 EUR,https://img.tezapi.eu/hotel/3256/97d51bd0-ae96-4e5b-8c26-2374f2fe4ee9_8525_middle.jpg,https://www.teztour.ee/tours/d24a555c617448686e4acd201fd9821e/cityId/3746/countryId/5732/adults/2/ages/4/hotel/24209/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
27732,5,NUBIAN VILLAGE,NUBIAN VILLAGE,NUBIAN VILLAGE,Sharm El Sheikh,Sharm El Sheikh,Sharm El Sheikh,Еgiptus,00000,,,Sharm El Sheikh,757 EUR,https://img.tezapi.eu/hotel/2705/Nubian_Village_Aqua_Park__2__8705_middle.jpg,https://www.teztour.ee/tours/f558adb04f6f1bd0e2094cc57b7d0830/cityId/3746/countryId/5732/adults/2/ages/4/hotel/27732/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
30499,5,RIXOS PREMIUM MAGAWISH,RIXOS PREMIUM MAGAWISH,RIXOS PREMIUM MAGAWISH,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,1386 EUR,https://img.tezapi.eu/hotel/1520/02_RPM_General_View_0__2__4977_middle.jpg,https://www.teztour.ee/tours/215bd6c07d45af27bfcd5cf0a35883ee/cityId/3746/countryId/5732/adults/2/ages/4/hotel/30499/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
30544,5,CHARMILLION CLUB RESORT,CHARMILLION CLUB RESORT,CHARMILLION CLUB RESORT,Sharm El Sheikh,Sharm El Sheikh,Sharm El Sheikh,Еgiptus,00000,,,Sharm El Sheikh,603 EUR,https://img.tezapi.eu/hotel/413/overview__2__72_middle.jpg,https://www.teztour.ee/tours/25fa63bf1b2c126ae55515952d18efcb/cityId/3746/countryId/5732/adults/2/ages/4/hotel/30544/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
37409,4,CHARMILLION SEA LIFE RESORT,CHARMILLION SEA LIFE RESORT,CHARMILLION SEA LIFE RESORT,Sharm El Sheikh,Sharm El Sheikh,Sharm El Sheikh,Еgiptus,00000,,,Sharm El Sheikh,589 EUR,https://img.tezapi.eu/hotel/3230/overview_9466_middle.jpg,https://www.teztour.ee/tours/9788fd58e984bed13ef617ff25f68650/cityId/3746/countryId/5732/adults/2/ages/4/hotel/37409/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
38645,5,PALM ROYALE SOMA BAY,PALM ROYALE SOMA BAY,PALM ROYALE SOMA BAY,Soma Bay,Soma Bay,Soma Bay,Еgiptus,00000,,,Soma Bay,705 EUR,https://img.tezapi.eu/hotel/206/Main_Photo_21_middle.jpg,https://www.teztour.ee/tours/4506c789c0e5aea54c5a5da5ff385fb4/cityId/3746/countryId/5732/adults/2/ages/4/hotel/38645/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
40110,4,TITANIC RESORT & AQUA PARK,TITANIC RESORT & AQUA PARK,TITANIC RESORT & AQUA PARK,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,599 EUR,https://img.tezapi.eu/hotel/3402/03_4305_middle.jpg,https://www.teztour.ee/tours/4ba0ce05097682c4459d9c4b8e1fa1e1/cityId/3746/countryId/5732/adults/2/ages/4/hotel/40110/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
41235,5,PICKALBATROS DANA BEACH RESORT,PICKALBATROS DANA BEACH RESORT,PICKALBATROS DANA BEACH RESORT,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,753 EUR,https://img.tezapi.eu/hotel/2945/01_Overview__3__3633_middle.jpg,https://www.teztour.ee/tours/d39fc62903fa4aa6f4909cfa5a45d4a8/cityId/3746/countryId/5732/adults/2/ages/4/hotel/41235/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
41290,4,PICKALBATROS ALF LEILA WA LEILA BY NEVERLAND HURGHADA,PICKALBATROS ALF LEILA WA LEILA BY NEVERLAND HURGHADA,PICKALBATROS ALF LEILA WA LEILA BY NEVERLAND HURGHADA,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,676 EUR,https://img.tezapi.eu/hotel/1873/Overview_1_5211_middle.jpg,https://www.teztour.ee/tours/39ab82677bb34174657316afa787270d/cityId/3746/countryId/5732/adults/2/ages/4/hotel/41290/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
41299,4,PICKALBATROS AQUA PARK RESORT HURGHADA,PICKALBATROS AQUA PARK RESORT HURGHADA,PICKALBATROS AQUA PARK RESORT HURGHADA,Hurghada,Hurghada,Hurghada,Еgiptus,00000,,,Hurghada,685 EUR,https://img.tezapi.eu/hotel/319/IMG_3075_7552_middle.jpg,https://www.teztour.ee/tours/4e499128f5a600d7bb7d92c12778e41b/cityId/3746/countryId/5732/adults/2/ages/4/hotel/41299/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
